0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17
0.504,0.504,0.436,0.292,0.304,0.564,0.64,0.548,0.432,0.44,0.572,0.52,0.528,0.484,0.528,0.456,0.568
0.17066666666666666,0.224,0.22666666666666666,0.22933333333333333,0.12,0.21866666666666668,0.30133333333333334,0.38666666666666666,0.42133333333333334,0.68,0.8666666666666667,0.42133333333333334,0.496,0.152,0.15466666666666667,0.16,0.16266666666666665
0.7846205234527588,0.6270564794540405,0.4932563900947571,0.779755711555481,0.4313414692878723,0.623092532157898,0.7081939578056335,0.5087534189224243,0.3085407018661499,0.19814948737621307,0.2634640336036682,0.32223576307296753,0.12726759910583496,0.8450263142585754,0.8568907380104065,0.4528721868991852,0.593001127243042
